id:ID,name,:LABEL
k1077,video,KEYWORD
k1336,music,KEYWORD
k5785,jitter,KEYWORD
k11063,dance,KEYWORD
k12295,improvisation,KEYWORD
k15416,performances,KEYWORD
k22482,funding,KEYWORD
k29445,mexico,KEYWORD
k4396,dna,KEYWORD
k11166,microfluidics,KEYWORD
k26674,real-time analysis,KEYWORD
k26728,designs,KEYWORD
k32304,corrosion,KEYWORD
k32613,silicon,KEYWORD
k44489,detectors,KEYWORD
k55700,chip,KEYWORD
k1299,surveillance,KEYWORD
k2122,randomized algorithms,KEYWORD
k4677,weight function,KEYWORD
k9000,sensor placement,KEYWORD
k10827,placement,KEYWORD
k12177,greedy approach,KEYWORD
k28939,high probability,KEYWORD
k59647,small parameter,KEYWORD
k100,trust,KEYWORD
k1036,data management,KEYWORD
k1942,personal data,KEYWORD
k4938,philosophy,KEYWORD
k15171,privacy policies,KEYWORD
k17681,bankruptcy,KEYWORD
k38014,end-user,KEYWORD
k2636,password,KEYWORD
k2932,attacks,KEYWORD
k3599,javascript,KEYWORD
k9719,security vulnerability,KEYWORD
k14587,web browser,KEYWORD
k19577,browser,KEYWORD
k33995,attacker,KEYWORD
k66018,theft,KEYWORD
k79530,data exfiltration,KEYWORD
k2447,cancer,KEYWORD
k4835,imaging,KEYWORD
k8179,surface,KEYWORD
k12910,tumor,KEYWORD
k35245,issues,KEYWORD
k38531,probes,KEYWORD
k49994,resection,KEYWORD
k52715,technique,KEYWORD
k63597,guarantee,KEYWORD
k3991,data exchange,KEYWORD
k8282,tree structure,KEYWORD
k11125,consistency checking,KEYWORD
k15354,complete axiomatization,KEYWORD
k16950,functional dependencies,KEYWORD
k24962,dtd,KEYWORD
k31319,xml document,KEYWORD
k984,resilience,KEYWORD
k1993,latency,KEYWORD
k12925,datacenter,KEYWORD
k20784,enterprise applications,KEYWORD
k44026,response times,KEYWORD
k48312,enterprises,KEYWORD
k54151,cloud environments,KEYWORD
k390,packet loss,KEYWORD
k470,wireless networks,KEYWORD
k1466,tcp,KEYWORD
k2042,heterogeneous networks,KEYWORD
k2750,congestion,KEYWORD
k7733,traffic load,KEYWORD
k14116,base station,KEYWORD
k20346,experiences,KEYWORD
k73792,bit error,KEYWORD
k918,indexing,KEYWORD
k962,wikipedia,KEYWORD
k1002,digital libraries,KEYWORD
k2065,semantic analysis,KEYWORD
k5187,comparative analysis,KEYWORD
k6849,keyphrase extraction,KEYWORD
k21517,documents,KEYWORD
k1194,interference,KEYWORD
k1245,computer graphics,KEYWORD
k5610,illumination,KEYWORD
k20248,optics,KEYWORD
k22434,refraction,KEYWORD
k24206,phase difference,KEYWORD
k58233,colors,KEYWORD
k73861,crystal structure,KEYWORD
k5385,high performance,KEYWORD
k10775,data retrieval,KEYWORD
k36020,caches,KEYWORD
k38815,error rates,KEYWORD
k77204,predictive information,KEYWORD
k108,complexity,KEYWORD
k1283,lattice,KEYWORD
k2121,np-hard,KEYWORD
k9156,factors,KEYWORD
k9411,polynomial approximation,KEYWORD
k16328,area,KEYWORD
k30871,approximate,KEYWORD
k35905,zero-knowledge protocols,KEYWORD
k9036,category,KEYWORD
k9058,labeling,KEYWORD
k11396,oracle,KEYWORD
k11600,access,KEYWORD
k43313,label,KEYWORD
k52,access control,KEYWORD
k1475,data protection,KEYWORD
k1557,security analysis,KEYWORD
k2664,threat model,KEYWORD
k11303,data confidentiality,KEYWORD
k14014,batch processing,KEYWORD
k17200,high throughput,KEYWORD
k19315,file systems,KEYWORD
k4090,compiler,KEYWORD
k7854,data centers,KEYWORD
k13693,dynamic power management,KEYWORD
k18700,computer systems,KEYWORD
k41248,software layer,KEYWORD
k679,mimo,KEYWORD
k973,delay,KEYWORD
k2012,input stream,KEYWORD
k4662,atm,KEYWORD
k5586,relay,KEYWORD
k14242,technologies,KEYWORD
k22762,message,KEYWORD
k30268,switches,KEYWORD
k4309,networking,KEYWORD
k5832,radio frequency identification,KEYWORD
k25030,probabilistic methods,KEYWORD
k26977,sleep quality,KEYWORD
k28754,smart healthcare,KEYWORD
k29741,monitoring systems,KEYWORD
k49913,health status,KEYWORD
k10371,errors,KEYWORD
k12894,ssl,KEYWORD
k37980,editors,KEYWORD
k47923,debugger,KEYWORD
k480,model checker,KEYWORD
k504,fairness,KEYWORD
k781,real-time systems,KEYWORD
k1281,abstraction,KEYWORD
k1532,timed automata,KEYWORD
k1576,csp,KEYWORD
k6638,symmetry reduction,KEYWORD
k8692,ltl,KEYWORD
k19753,system verification,KEYWORD
k7504,human computation,KEYWORD
k11335,effort,KEYWORD
k21611,abstract representation,KEYWORD
k31606,outcomes,KEYWORD
k61362,human society,KEYWORD
k1312,queue length,KEYWORD
k4828,performance metrics,KEYWORD
k12741,queueing systems,KEYWORD
k13656,sample path,KEYWORD
k21177,single server,KEYWORD
k26269,fluid limit,KEYWORD
k46491,diffusion limit,KEYWORD
k55018,exact model,KEYWORD
k65004,customers,KEYWORD
k23,scheduling,KEYWORD
k35981,run-time,KEYWORD
k42952,system behavior,KEYWORD
k62248,jobs,KEYWORD
k1785,predicate logic,KEYWORD
k2433,order logic,KEYWORD
k3064,cognitive science,KEYWORD
k3523,truth,KEYWORD
k11493,modal operator,KEYWORD
k32189,national science foundation,KEYWORD
k37247,syntactic constraint,KEYWORD
k5412,extrapolation,KEYWORD
k11251,economy,KEYWORD
k19392,interval,KEYWORD
k23793,adaptive scheme,KEYWORD
k25191,numerical quadrature,KEYWORD
k38660,equal length,KEYWORD
k55986,convergence behavior,KEYWORD
k5,cloud computing,KEYWORD
k461,mobile devices,KEYWORD
k1591,services,KEYWORD
k2057,data center,KEYWORD
k11381,server,KEYWORD
k25985,locks,KEYWORD
k40780,desktop,KEYWORD
k76750,country,KEYWORD
k519,planning,KEYWORD
k4398,nonlinear,KEYWORD
k33040,criterion,KEYWORD
k52060,bases,KEYWORD
k75556,modal,KEYWORD
k394,search engine,KEYWORD
k1418,pricing,KEYWORD
k4648,transaction,KEYWORD
k5723,advertising,KEYWORD
k15652,customer behavior,KEYWORD
k23392,web pages,KEYWORD
k26718,subject matter,KEYWORD
k35534,internet advertising,KEYWORD
k548,consistency,KEYWORD
k2940,semantic relatedness,KEYWORD
k3543,art,KEYWORD
k16599,profiles,KEYWORD
k21640,addition,KEYWORD
k33753,word,KEYWORD
k70057,superior performance,KEYWORD
k395,sensor networks,KEYWORD
k1258,heuristic algorithm,KEYWORD
k1284,wireless communication,KEYWORD
k11949,speed control,KEYWORD
k12377,mobility models,KEYWORD
k16247,optimal algorithms,KEYWORD
k17417,motion planning problem,KEYWORD
k18852,speed scaling,KEYWORD
k495,workflow,KEYWORD
k940,management,KEYWORD
k20233,batch,KEYWORD
k36449,high-throughput computing,KEYWORD
k47514,periods,KEYWORD
k52984,number,KEYWORD
k258,security policy,KEYWORD
k1870,integrity,KEYWORD
k7479,processing time,KEYWORD
k11528,tcp/ip,KEYWORD
k14552,firewalls,KEYWORD
k17972,trie,KEYWORD
k18566,defense,KEYWORD
k38359,capacities,KEYWORD
k58,sensor network,KEYWORD
k561,data item,KEYWORD
k1728,external memory,KEYWORD
k3013,sql,KEYWORD
k3070,working memory,KEYWORD
k78324,graph streams,KEYWORD
k576,theorem prover,KEYWORD
k888,boolean algebra,KEYWORD
k6105,communication protocols,KEYWORD
k25010,software systems,KEYWORD
k27283,microprocessors,KEYWORD
k48885,concurrent algorithms,KEYWORD
k62714,quasigroups,KEYWORD
k77778,automated theorem provers,KEYWORD
k269,formal methods,KEYWORD
k1050,modularity,KEYWORD
k1314,leader election,KEYWORD
k6567,fault-tolerant,KEYWORD
k41219,real-world problems,KEYWORD
k64559,input/output,KEYWORD
k74457,failover,KEYWORD
k9209,computational models,KEYWORD
k14289,structure prediction,KEYWORD
k34949,poisson regression,KEYWORD
k40123,bias reduction,KEYWORD
k40500,chromosome,KEYWORD
k78119,time efficiency,KEYWORD
k870,security property,KEYWORD
k11449,sensitive information,KEYWORD
k21154,runtime enforcement,KEYWORD
k30908,dynamic information,KEYWORD
k33146,information flow analysis,KEYWORD
k33896,cross-site scripting,KEYWORD
k1558,application,KEYWORD
k16531,circuits,KEYWORD
k17519,electricity,KEYWORD
k18506,troubleshooting,KEYWORD
k27024,problems,KEYWORD
k1888,optimal control problem,KEYWORD
k5108,configuration space,KEYWORD
k13523,boundary conditions,KEYWORD
k21308,gripper,KEYWORD
k28319,manipulation planning,KEYWORD
k33084,smooth manifold,KEYWORD
k52847,geometric,KEYWORD
k59347,chart,KEYWORD
k74565,parameterized,KEYWORD
k388,delaunay triangulation,KEYWORD
k812,parallel machine,KEYWORD
k2148,mesh generation,KEYWORD
k22689,line segments,KEYWORD
k23785,large-scale problems,KEYWORD
k55277,steiner points,KEYWORD
k2599,psychology,KEYWORD
k6825,bayesian analysis,KEYWORD
k7370,causal inference,KEYWORD
k7564,learner model,KEYWORD
k10384,machine learning algorithms,KEYWORD
k39569,action segmentation,KEYWORD
k49269,causal learning,KEYWORD
k60544,conditional probabilities,KEYWORD
k573,motion capture,KEYWORD
k1902,video games,KEYWORD
k4001,virtual agents,KEYWORD
k7254,avatars,KEYWORD
k8058,human interaction,KEYWORD
k21095,articulation,KEYWORD
k22433,human-machine interfaces,KEYWORD
k46858,animations,KEYWORD
k526,approximation ratio,KEYWORD
k2156,web applications,KEYWORD
k13173,tradeoff,KEYWORD
k13629,coverage problem,KEYWORD
k16740,algorithmic problem,KEYWORD
k46562,ebay,KEYWORD
k46598,complexity results,KEYWORD
k81794,online recommendation,KEYWORD
k3237,video game,KEYWORD
k4754,planning problem,KEYWORD
k7275,declarative knowledge,KEYWORD
k7768,human user,KEYWORD
k11321,temporal constraints,KEYWORD
k30076,geometric constraints,KEYWORD
k32768,proposition,KEYWORD
k80570,learning methods,KEYWORD
k170,recommender systems,KEYWORD
k963,sparsity,KEYWORD
k7055,sparse,KEYWORD
k9872,elastic net,KEYWORD
k11617,datasets,KEYWORD
k36721,higher-order,KEYWORD
k55993,linear method,KEYWORD
k76793,items,KEYWORD
k760,agents,KEYWORD
k5944,attitudes,KEYWORD
k17025,categories,KEYWORD
k21632,purpose,KEYWORD
k49664,picture,KEYWORD
k532,convex optimization,KEYWORD
k614,ranking,KEYWORD
k3161,multi-class classification,KEYWORD
k24728,graduate students,KEYWORD
k30441,proofs,KEYWORD
k46253,theoretical foundation,KEYWORD
k55624,short introduction,KEYWORD
k761,resource management,KEYWORD
k805,relational algebra,KEYWORD
k945,domain knowledge,KEYWORD
k7311,relational model,KEYWORD
k12418,probabilistic data,KEYWORD
k13163,data stream processing,KEYWORD
k74390,sensor data streams,KEYWORD
k168,collaborative filtering,KEYWORD
k1552,loss function,KEYWORD
k5998,polynomial-time algorithm,KEYWORD
k12283,theoretical analysis,KEYWORD
k19265,simple algorithm,KEYWORD
k33876,ratings,KEYWORD
k39117,query selection,KEYWORD
k3971,level set method,KEYWORD
k7473,viscosity solutions,KEYWORD
k9214,speed,KEYWORD
k13506,flow field,KEYWORD
k14610,success,KEYWORD
k28090,velocity field,KEYWORD
k29247,needs,KEYWORD
k33250,marker,KEYWORD
k64540,lagrangian methods,KEYWORD
k171,web services,KEYWORD
k1372,online social networks,KEYWORD
k2570,mobile phones,KEYWORD
k49300,personal computers,KEYWORD
k299,oblivious transfer,KEYWORD
k2682,identity-based encryption,KEYWORD
k4392,simulation model,KEYWORD
k13322,secret key,KEYWORD
k16888,secure,KEYWORD
k21258,receiver,KEYWORD
k62428,practical applications,KEYWORD
k28,big data,KEYWORD
k219,load balancing,KEYWORD
k253,scalability,KEYWORD
k820,pattern mining,KEYWORD
k1235,design patterns,KEYWORD
k2799,frequent pattern mining,KEYWORD
k2841,challenges,KEYWORD
k12224,data mining task,KEYWORD
k19160,lyapunov,KEYWORD
k32458,output regulation,KEYWORD
k35805,feedback stabilization,KEYWORD
k40192,minimum,KEYWORD
k53620,hybrid dynamical systems,KEYWORD
k55138,pointers,KEYWORD
k73883,omega,KEYWORD
k34,mobile robot,KEYWORD
k176,robustness,KEYWORD
k793,robot,KEYWORD
k9161,particle filters,KEYWORD
k11021,probabilistic,KEYWORD
k18287,global localization,KEYWORD
k32728,position tracking,KEYWORD
k57433,sensor measurement,KEYWORD
k61942,small sample,KEYWORD
k372,regression,KEYWORD
k1815,aging,KEYWORD
k1926,factor analysis,KEYWORD
k3476,bayesian,KEYWORD
k5409,data modeling,KEYWORD
k6282,heterogeneous data,KEYWORD
k16394,latent variable models,KEYWORD
k17852,biomedical data,KEYWORD
k567,ethics,KEYWORD
k4614,formalization,KEYWORD
k6863,institutions,KEYWORD
k10210,propositions,KEYWORD
k23369,justice,KEYWORD
k30324,books,KEYWORD
k1658,mechanism design,KEYWORD
k2601,social welfare,KEYWORD
k3811,approximation factor,KEYWORD
k45511,payments,KEYWORD
k79860,money,KEYWORD
k2218,identity,KEYWORD
k2396,image,KEYWORD
k2987,trajectory,KEYWORD
k5886,trajectories,KEYWORD
k6474,fixed points,KEYWORD
k8778,maps,KEYWORD
k11630,averaging,KEYWORD
k31173,fixed point problem,KEYWORD
k70540,computations,KEYWORD
k3559,collaborative work,KEYWORD
k4895,stereo,KEYWORD
k6020,visualization tool,KEYWORD
k10108,biology,KEYWORD
k10474,chemistry,KEYWORD
k14202,input devices,KEYWORD
k60482,biological function,KEYWORD
k65005,participants,KEYWORD
k898,constraints,KEYWORD
k1668,data structures,KEYWORD
k2487,computation,KEYWORD
k2729,streaming,KEYWORD
k7219,proof,KEYWORD
k12156,verifiable computation,KEYWORD
k53273,output,KEYWORD
k452,parallel processing,KEYWORD
k3836,greedy heuristic,KEYWORD
k3996,network intrusion detection,KEYWORD
k12032,deep packet inspection,KEYWORD
k12126,multi-core processors,KEYWORD
k33029,multi-core architectures,KEYWORD
k46388,computation efficiency,KEYWORD
k66130,complexities,KEYWORD
k2,classification,KEYWORD
k10983,parameters,KEYWORD
k11754,reviews,KEYWORD
k15863,literature,KEYWORD
k41764,neural network models,KEYWORD
k53119,priors,KEYWORD
k914,matrix factorization,KEYWORD
k3454,term rewriting,KEYWORD
k8003,kronecker product,KEYWORD
k15961,frobenius norm,KEYWORD
k28582,approximation problem,KEYWORD
k41152,imperative programming,KEYWORD
k58914,efficient implementations,KEYWORD
k73490,factorizations,KEYWORD
k1175,taxonomy,KEYWORD
k1811,automated reasoning,KEYWORD
k2018,text analysis,KEYWORD
k4620,encoding,KEYWORD
k9432,explanations,KEYWORD
k10407,inference rules,KEYWORD
k3093,protocols,KEYWORD
k20515,techniques,KEYWORD
k27181,thinking,KEYWORD
k46625,forms,KEYWORD
k61207,match,KEYWORD
k61,genetic programming,KEYWORD
k1489,autonomy,KEYWORD
k6157,automated planning,KEYWORD
k7591,logic synthesis,KEYWORD
k18463,unmanned vehicles,KEYWORD
k25542,vehicles,KEYWORD
k334,hybrid system,KEYWORD
k468,embedded systems,KEYWORD
k1112,code generation,KEYWORD
k4588,repository,KEYWORD
k7565,http,KEYWORD
k8213,information science,KEYWORD
k44442,research focus,KEYWORD
k1333,routing protocol,KEYWORD
k4712,message delivery,KEYWORD
k5064,delay tolerant networks,KEYWORD
k6213,recommendations,KEYWORD
k11139,probability model,KEYWORD
k35837,trust metrics,KEYWORD
k58726,optimal weight,KEYWORD
k147,routing,KEYWORD
k2855,faulty node,KEYWORD
k3796,shortest paths,KEYWORD
k6982,network delay,KEYWORD
k11026,depth-first search,KEYWORD
k15150,hypercubes,KEYWORD
k3252,experiments,KEYWORD
k15988,automatic target recognition,KEYWORD
k47095,foundation,KEYWORD
k74838,base,KEYWORD
k735,networks,KEYWORD
k1151,specification,KEYWORD
k2333,time,KEYWORD
k6037,change,KEYWORD
k9680,architectures,KEYWORD
k22858,investigation,KEYWORD
k3355,numerical methods,KEYWORD
k3477,finite difference method,KEYWORD
k5039,problem domain,KEYWORD
k14774,anatomy,KEYWORD
k18458,mesh topology,KEYWORD
k21400,difference equations,KEYWORD
k57842,brain volume,KEYWORD
k62946,spatial alignment,KEYWORD
k701,complex system,KEYWORD
k2091,vulnerability,KEYWORD
k2988,systems engineering,KEYWORD
k7674,life cycle,KEYWORD
k11102,roadmap,KEYWORD
k52559,schedules,KEYWORD
k61612,system complexity,KEYWORD
k1293,completeness,KEYWORD
k56413,results,KEYWORD
k7,clustering,KEYWORD
k1141,k-means clustering,KEYWORD
k4343,optimization problem,KEYWORD
k9861,assignment,KEYWORD
k22843,k-means clustering algorithm,KEYWORD
k1254,user query,KEYWORD
k1735,latent semantic indexing,KEYWORD
k2366,web search,KEYWORD
k37001,search history,KEYWORD
k53738,logs,KEYWORD
k80265,daily activities,KEYWORD
k4286,heuristic algorithms,KEYWORD
k6160,data storage,KEYWORD
k6378,data migration,KEYWORD
k6480,multicasting,KEYWORD
k24952,polynomial time algorithms,KEYWORD
k54304,migrations,KEYWORD
k20,virtual reality,KEYWORD
k2135,vision,KEYWORD
k9740,objects,KEYWORD
k21344,sense,KEYWORD
k23488,behaviors,KEYWORD
k42435,environments,KEYWORD
k3102,workflows,KEYWORD
k6125,physics,KEYWORD
k7238,processes,KEYWORD
k7725,order,KEYWORD
k9247,hazard analysis,KEYWORD
k16877,region,KEYWORD
k33123,earthquakes,KEYWORD
k68992,scientists,KEYWORD
k211,gesture recognition,KEYWORD
k302,context,KEYWORD
k2393,variability,KEYWORD
k6493,natural user interface,KEYWORD
k17165,interest,KEYWORD
k38278,status,KEYWORD
k52643,applicability,KEYWORD
k340,adaptation,KEYWORD
k577,decision trees,KEYWORD
k38568,predictive,KEYWORD
k65823,policy representation,KEYWORD
k383,active learning,KEYWORD
k1535,programming,KEYWORD
k6260,imitation learning,KEYWORD
k6675,imitation,KEYWORD
k18296,rewards,KEYWORD
k113,polynomial time,KEYWORD
k5973,approximate algorithm,KEYWORD
k17994,reconstruction accuracy,KEYWORD
k24450,snps,KEYWORD
k44054,phylogenetic networks,KEYWORD
k44781,selection method,KEYWORD
k72320,genotypes,KEYWORD
k2160,presence,KEYWORD
k2211,dynamic,KEYWORD
k11126,aspects,KEYWORD
k11675,autonomous mobile robots,KEYWORD
k13921,nature,KEYWORD
k518,recursive function,KEYWORD
k1311,computer science,KEYWORD
k2578,complexity theory,KEYWORD
k14555,incompleteness,KEYWORD
k33316,grand challenges,KEYWORD
k43565,exponential function,KEYWORD
k49691,computing power,KEYWORD
k50754,exponential complexity,KEYWORD
k61299,intrinsic complexity,KEYWORD
k2035,beamforming,KEYWORD
k3923,output channel,KEYWORD
k4169,optimality,KEYWORD
k23629,transceiver,KEYWORD
k39438,antennas,KEYWORD
k42277,multiplexing gain,KEYWORD
k60722,sum rate,KEYWORD
k1565,embedded system,KEYWORD
k1932,system dynamics,KEYWORD
k5052,emergent behavior,KEYWORD
k7502,complex adaptive systems,KEYWORD
k7637,agent-based models,KEYWORD
k9479,simulation framework,KEYWORD
k21419,negative feedback,KEYWORD
k682,parallel programming,KEYWORD
k2335,matrix multiplication,KEYWORD
k3654,data parallelism,KEYWORD
k4910,task parallelism,KEYWORD
k5396,programming paradigm,KEYWORD
k23625,performance degradation,KEYWORD
k1148,machine vision,KEYWORD
k3037,incomplete data,KEYWORD
k3348,object model,KEYWORD
k4599,experimental evaluation,KEYWORD
k9954,kinematic model,KEYWORD
k13972,segmented image,KEYWORD
k17105,image data,KEYWORD
k33044,input data,KEYWORD
k276,case study,KEYWORD
k762,heuristic,KEYWORD
k7866,cbr,KEYWORD
k49868,difficulty,KEYWORD
k1983,stress,KEYWORD
k4590,test,KEYWORD
k6453,hysteresis,KEYWORD
k28082,electric field,KEYWORD
k30919,loops,KEYWORD
k32323,displacement,KEYWORD
k34956,amplifier,KEYWORD
k3271,cache,KEYWORD
k11347,machine learning techniques,KEYWORD
k17465,bandwidth usage,KEYWORD
k28973,web content,KEYWORD
k30906,cache consistency,KEYWORD
k43214,world-wide web,KEYWORD
k57049,network resources,KEYWORD
k79018,http traffic,KEYWORD
k6090,query interface,KEYWORD
k9792,structured data,KEYWORD
k11904,relational query,KEYWORD
k17629,heterogeneous databases,KEYWORD
k42476,inconsistencies,KEYWORD
k47032,relevant information,KEYWORD
k55460,text documents,KEYWORD
k61396,complex queries,KEYWORD
k10592,automatic recognition,KEYWORD
k26429,diffusion maps,KEYWORD
k29081,radar signal,KEYWORD
k33665,problem formulation,KEYWORD
k40829,dimensional euclidean space,KEYWORD
k188,interoperability,KEYWORD
k1461,compliance,KEYWORD
k12805,grid services,KEYWORD
k18877,publishing,KEYWORD
k31878,registration process,KEYWORD
k33063,intent,KEYWORD
k39768,resource virtualization,KEYWORD
k588,lambda calculus,KEYWORD
k5761,semantic interpretation,KEYWORD
k7041,discourse,KEYWORD
k38253,logics,KEYWORD
k2116,interactivity,KEYWORD
k3334,educational game,KEYWORD
k3887,social learning,KEYWORD
k5987,intervention,KEYWORD
k33787,educational systems,KEYWORD
k60237,concerns,KEYWORD
k56076,in-network aggregation,KEYWORD
k3192,science,KEYWORD
k14122,adaptive methods,KEYWORD
k17709,mechanics,KEYWORD
k25375,fluid,KEYWORD
k42783,adaptive finite element methods,KEYWORD
k52237,variational principles,KEYWORD
k71279,complex problems,KEYWORD
k137,qos,KEYWORD
k249,heuristics,KEYWORD
k5044,traffic,KEYWORD
k31153,notifications,KEYWORD
k38160,distribution systems,KEYWORD
k43547,traffic optimization,KEYWORD
k2495,refactoring,KEYWORD
k2706,reachability,KEYWORD
k5967,information dissemination,KEYWORD
k9947,control plane,KEYWORD
k12152,packet forwarding,KEYWORD
k21235,router,KEYWORD
k1198,databases,KEYWORD
